0
https://github.com/apache/spark
https://github.com/apache/hadoop
https://github.com/jbhuang0604/awesome-computer-vision
https://github.com/GSA/data
https://github.com/GoogleTrends/data
https://github.com/nationalparkservice/data
https://github.com/fivethirtyeight/data
https://github.com/beamandrew/medical-data
https://github.com/src-d/awesome-machine-learning-on-source-code
https://github.com/igrigorik/decisiontree
https://github.com/keon/awesome-nlp
https://github.com/openai/gym
https://github.com/aikorea/awesome-rl
https://github.com/umutisik/Eigentechno
https://github.com/jpmckinney/tf-idf-similarity
https://github.com/scikit-learn-contrib/lightning
https://github.com/gwding/draw_convnet
https://github.com/scikit-learn/scikit-learn
https://github.com/tensorflow/tensorflow
https://github.com/activeloopai/deeplake
